Calls,Cost,Prior Purchases,Importance,Discount,Weight (gram),Late
7,302,4,0,3,1597,1
4,223,5,1,4,1344,0
6,261,4,0,6,1703,1
4,273,5,0,7,1922,0
6,260,4,0,2,1221,0
5,266,5,0,9,1852,0
2,164,5,0,8,1886,0
5,240,6,1,9,1117,0
6,305,4,1,10,1418,1
5,248,5,0,7,1475,1
7,279,4,1,1,1480,0
5,244,6,0,7,1315,0
5,267,5,0,4,1097,0
7,275,4,1,6,1513,0
6,299,4,1,9,1036,1
6,254,4,1,3,1488,1
6,273,4,1,6,1524,0
5,218,5,0,6,1278,1
5,267,5,1,10,1837,1
6,259,4,1,6,1066,1
7,272,4,0,3,1805,0
5,281,4,1,8,1220,0
6,267,4,1,1,1935,0
6,260,4,1,10,1927,0
7,261,4,1,9,1918,1
4,219,2,1,2,1752,0
4,264,5,1,3,1639,0
7,310,5,0,5,1563,0
6,297,5,2,6,1631,0
4,274,5,0,5,1512,0
5,246,5,1,6,1053,0
5,221,6,1,3,1960,1
6,295,4,0,10,1495,0
7,259,4,0,6,1697,0
4,138,3,1,7,1597,1
3,250,2,0,9,1205,0
5,236,6,1,4,1705,0
5,267,5,1,10,1505,0
6,283,4,1,1,1384,1
7,244,4,0,8,1817,1
5,260,5,0,9,1809,1
5,276,5,1,5,1358,1
7,307,4,0,4,1653,0
6,266,4,0,8,1709,0
5,237,5,1,6,1084,0
4,251,6,1,4,1869,0
4,247,6,0,4,1349,1
3,279,4,0,3,4620,0
5,230,3,0,10,5163,0
4,234,3,0,4,5100,1
6,152,4,1,8,5351,0
3,160,4,1,9,4733,1
3,263,3,0,3,5303,0
4,164,3,0,4,5910,0
3,209,2,1,1,5098,1
5,245,3,0,9,4694,0
3,172,2,0,5,5919,0
2,180,6,1,7,4907,1
3,145,3,1,8,4522,0
3,248,3,1,6,4932,0
5,242,3,2,4,4805,0
4,237,3,1,8,5045,1
4,203,2,0,4,4793,0
3,186,4,0,6,4403,0
4,155,5,0,1,5986,0
3,153,4,0,5,5604,1
3,199,2,1,10,4659,0
4,219,3,1,8,4605,0
4,156,2,0,8,5488,0
5,135,2,0,1,4324,1
3,244,3,1,2,5389,0
5,183,3,0,10,5023,0
4,258,2,0,3,4555,0
6,168,2,0,3,5853,0
5,161,2,1,10,4108,1
4,246,2,0,2,4497,1
3,232,4,1,3,5828,0
3,155,2,1,5,5577,0
5,162,2,1,6,5868,0
4,123,4,1,6,4166,0
3,235,2,0,10,4575,0
5,179,2,0,3,5417,0
3,202,2,1,3,5746,1
4,272,2,1,1,5378,0
4,185,3,1,1,5338,0
3,188,2,1,2,4336,0
3,250,4,0,3,5449,1
5,224,4,0,7,4553,0
4,261,3,0,10,5943,0
3,200,2,1,8,4337,0
4,200,4,1,3,5837,0
2,143,3,0,4,4512,0
3,199,3,0,7,5089,0
4,157,3,1,2,5791,1
3,225,3,2,5,4304,1
3,152,2,1,3,4193,1
4,236,2,1,6,5101,1
3,266,5,0,1,5459,0
3,243,4,1,4,4410,1
4,224,6,2,5,5659,1
3,153,4,0,10,5897,0
4,232,3,1,7,5737,1
3,253,3,1,5,4754,1
3,150,3,0,5,5328,0
4,198,2,0,5,5724,1
4,231,3,0,9,4305,1
3,135,2,1,9,5614,1
5,153,3,0,5,4711,1
4,201,2,0,3,4869,1
4,273,2,1,6,5676,1
5,245,3,2,4,4298,0
4,157,2,0,9,4491,1
4,150,2,2,8,4965,1
3,243,2,0,3,4675,1
4,105,5,2,4,5824,1
5,221,5,0,6,5059,0
3,236,6,1,10,4858,0
4,263,3,1,5,4193,0
3,213,2,0,10,5495,0
6,259,3,0,3,5683,0
4,190,3,1,7,4766,0
3,213,4,1,9,5550,1
5,261,4,1,5,4623,1
3,254,3,1,5,4946,0
3,151,4,1,1,4587,1
5,187,4,1,9,5657,1
4,139,2,1,1,4606,0
5,173,2,2,10,4741,0
3,136,3,0,10,5175,0
4,272,4,2,1,5597,0
6,116,3,0,6,4649,0
4,181,3,0,10,4212,1
5,230,3,1,4,4914,1
2,127,3,1,3,5964,0
3,182,3,0,2,5760,0
3,186,2,1,7,4556,0
5,271,4,0,3,4610,1
5,171,2,1,1,5385,1
4,238,2,1,2,5328,0
4,184,3,0,8,4453,1
5,214,2,0,8,4767,0
4,279,6,1,5,4898,1
3,168,4,0,1,4184,1
6,221,5,1,8,4511,1
3,260,3,1,7,5379,1
4,204,3,1,2,5010,0
4,142,3,1,6,4918,0
4,178,3,1,3,5669,0
2,203,3,1,6,4234,0
4,180,4,1,9,4329,0
4,193,3,1,3,4596,0
5,99,2,2,4,4259,0
3,250,3,0,1,4347,0
4,152,3,1,3,4250,1
4,265,2,0,10,5418,1
2,226,2,1,2,4566,0
3,234,3,0,3,4405,0
4,225,2,2,4,4732,0
3,161,2,1,9,4623,0
5,246,3,1,10,5110,0
4,162,3,1,10,4850,1
4,135,3,1,2,5016,0
4,201,2,0,10,4875,0
6,235,6,0,1,5533,1
5,214,2,0,10,5192,0
6,245,5,1,8,5678,1
5,192,2,0,10,5564,0
5,179,5,0,3,4333,1
6,210,4,1,9,5440,0
3,209,2,1,2,4635,0
4,200,3,1,7,4323,0
6,165,5,1,5,4871,0
3,168,3,1,7,4296,0
4,203,2,0,10,5192,0
4,202,3,1,8,5416,0
4,266,3,1,2,5252,1
2,248,6,0,2,5182,0
5,173,3,0,5,5395,0
2,156,3,1,8,5668,1
3,109,2,2,2,5978,1
3,250,3,0,6,4830,1
2,195,4,1,3,5641,1
4,160,5,0,10,4018,1
2,189,3,0,5,5320,0
4,239,3,1,9,5897,1
3,204,2,1,5,5399,0
4,156,3,0,5,4610,0
5,192,3,2,7,5695,1
4,233,2,0,7,5546,1
5,253,3,0,3,5944,1
2,277,6,0,10,4165,0
4,211,2,0,9,5883,1
6,172,6,1,10,5554,1
5,211,4,0,4,4498,1
2,248,4,2,2,4521,0
3,176,3,1,4,5623,0
4,100,6,1,6,5841,0
5,195,4,0,1,4393,1
3,137,3,0,4,5617,0
4,195,4,1,2,5464,0
2,185,3,0,9,5810,0
3,250,2,1,9,4753,0
3,150,3,0,2,4660,1
3,166,3,1,9,4251,0
4,257,2,1,5,4127,0
5,249,3,1,5,4392,0
5,268,3,1,7,4480,1
4,273,3,0,3,5749,1
5,246,3,1,9,4107,0
5,142,6,1,1,4843,1
5,168,2,0,6,5464,1
5,249,3,0,9,5978,1
3,220,3,1,6,5319,0
4,189,2,0,7,4765,0
5,237,4,0,5,5623,1
4,247,3,2,2,5324,1
3,250,6,1,1,4543,1
4,207,10,0,1,4602,0
4,201,10,0,3,4202,0
4,142,2,0,6,5326,0
3,207,2,0,7,4639,0
3,214,2,2,10,4310,0
4,134,10,1,8,4337,0
3,178,8,1,6,4146,0
4,186,2,0,4,4686,1
4,250,3,0,10,4505,0
4,172,3,1,10,5434,0
3,265,10,0,10,4049,0
3,158,7,1,10,4244,1
3,180,7,1,10,5536,0
4,173,3,2,3,5364,0
3,153,10,1,10,5772,0
4,182,3,2,7,5197,0
3,192,3,0,9,5004,0
6,285,7,1,9,4112,0
3,151,6,0,6,4279,0
3,242,2,0,7,4501,0
3,237,3,1,4,5860,0
5,259,5,0,7,1032,0
4,249,6,0,2,1046,1
6,289,4,2,5,1708,0
6,308,5,1,4,1118,0
6,297,4,1,2,1954,0
4,255,5,0,4,1005,0
6,266,4,0,9,1287,0
7,302,4,0,6,1632,0
4,223,5,1,6,1579,1
6,261,4,0,9,1266,1
4,273,5,0,10,1316,0
6,260,4,0,9,1131,1
5,266,5,0,1,1504,1
2,164,5,0,4,1708,0
5,240,6,1,3,1321,0
6,305,4,1,9,1479,1
5,248,5,0,3,1471,1
7,279,4,1,8,1060,0
5,244,6,0,10,1978,1
5,267,5,0,9,1017,0
7,275,4,1,7,1754,0
5,168,2,0,10,4240,0
5,249,3,0,2,4696,0
3,220,3,1,7,4555,1
4,189,2,0,5,4553,0
5,237,4,0,9,5922,0
4,247,3,2,1,5214,0
3,250,6,1,9,5322,1
4,207,10,0,9,4179,0
4,201,10,0,7,5340,0
4,142,2,0,2,4472,0
3,207,2,0,6,5852,1
3,214,2,2,7,4938,0
4,134,10,1,5,4244,0
3,178,8,1,8,4774,1
4,186,2,0,2,5604,1
4,250,3,0,5,4488,1
4,172,3,1,10,5106,1
3,265,10,0,6,4380,0
3,158,7,1,6,4166,0
3,180,7,1,4,5068,1
4,173,3,2,1,5749,0
3,153,10,1,4,5456,1
4,182,3,2,3,5624,0
3,192,3,0,7,4056,1
6,285,7,1,7,5030,1
3,151,6,0,8,4692,1
3,242,2,0,1,5803,1
3,237,3,1,1,4476,1
5,259,5,0,10,1177,0
4,249,6,0,9,1673,1
6,289,4,2,4,1822,0
6,308,5,1,4,1303,0
6,297,4,1,1,1080,0
4,255,5,0,1,1192,0
6,266,4,0,9,1876,0
7,302,4,0,4,1647,0
4,223,5,1,1,1124,1
6,261,4,0,5,1794,1
4,273,5,0,4,1223,1
6,260,4,0,10,1140,0
5,266,5,0,10,1274,1
2,164,5,0,7,1243,0
5,240,6,1,2,1852,1
6,305,4,1,9,1072,0
5,248,5,0,4,1284,1
7,279,4,1,5,1210,0
5,244,6,0,5,1702,1
5,237,5,1,2,1429,1
4,251,6,1,1,1154,1
4,247,6,0,4,1044,0
5,262,6,1,4,1532,1
5,223,5,1,10,1170,1
5,275,5,0,3,1145,0
6,139,6,1,8,1284,1
4,245,6,0,3,1155,0
6,278,4,2,3,1033,0
5,243,5,0,2,1776,1
7,309,4,0,1,1290,1
6,279,4,0,1,1150,1
6,247,4,1,3,1903,0
5,235,5,1,6,1059,1
5,268,5,1,10,1906,0
6,309,4,1,9,1305,0
6,308,4,0,2,1125,1
5,237,5,2,2,1593,1
6,291,4,0,9,1241,1
4,264,5,1,6,1736,1
2,212,4,1,3,1284,1
4,196,4,0,10,1694,1
5,260,5,0,6,1860,0
6,266,4,0,6,1201,0
5,254,5,2,6,1491,1
5,249,5,0,8,1018,1
6,279,4,1,7,1300,0
6,306,4,2,5,1261,1
4,249,5,1,3,1530,1
6,297,4,0,9,1249,1
6,273,4,0,6,1561,0
6,299,4,0,9,1817,0
5,240,5,1,10,1574,1
5,260,6,0,2,1765,0
5,251,5,0,7,1924,1
5,256,5,1,2,1693,1
5,226,5,1,5,1659,0
5,262,5,0,10,1197,1
7,261,5,0,6,1334,0
2,181,2,0,6,1324,1
6,254,4,1,6,1928,1
6,288,4,1,8,1806,1
6,245,4,0,10,1798,0
5,252,2,1,9,1809,0
4,293,3,0,8,1326,1
5,253,4,0,9,1729,0
6,245,4,0,10,1606,0
6,247,4,1,3,1946,0
5,274,5,0,7,1371,1
6,283,4,0,8,1480,0
6,286,4,0,8,1690,1
5,257,5,0,10,1695,1
5,258,5,0,2,1232,1
4,201,3,1,6,5616,1
3,231,3,0,1,5392,1
4,161,2,2,5,5133,1
5,250,3,0,8,5845,0
4,169,6,0,6,4179,0
4,191,2,0,1,4318,1
4,271,3,1,4,4186,1
5,271,3,0,3,5218,1
4,224,3,0,1,5821,0
3,276,5,0,10,5302,1
4,264,2,0,3,5258,0
5,185,3,0,10,4354,0
3,253,2,0,5,4112,1
3,155,4,0,1,4432,1
4,219,3,0,5,5632,0
3,204,4,1,7,4768,0
4,196,4,0,3,5496,0
3,205,5,0,4,4483,0
3,187,3,0,9,4725,1
3,221,2,1,6,5267,0
5,143,3,1,1,5165,1
5,135,3,2,4,5858,0
3,207,2,0,7,5596,0
3,245,2,0,7,4692,0
5,257,3,0,2,4677,1
3,186,3,2,1,5694,1
5,246,3,0,2,4054,1
3,255,2,0,2,4504,0
5,206,3,0,1,4645,0
3,178,4,1,9,4298,0
5,274,2,0,5,4154,0
3,269,4,0,7,5107,0
5,282,4,0,9,4766,0
2,108,5,2,5,4874,1
4,268,6,1,7,4709,0
2,215,2,1,3,5052,1
4,169,4,0,1,5323,0
3,165,3,0,4,4482,0
4,192,4,0,2,5856,1
4,206,2,0,9,5076,1
3,151,2,1,8,4408,1
3,150,3,0,5,4950,0
4,250,3,0,10,4316,0
5,168,3,1,2,5986,1
4,137,2,0,3,4657,0
6,148,4,0,1,5216,1
6,215,5,0,7,4057,0
4,269,2,1,2,4013,1
3,139,3,0,1,4060,1
4,205,5,0,10,4944,0
5,212,2,0,9,4925,0
3,136,2,1,10,5749,0
3,231,3,1,4,4088,0
4,215,2,0,7,5151,1
4,179,3,1,3,5624,0
3,223,4,1,3,5374,0
3,210,3,0,6,5566,0
4,133,3,2,8,5653,1
3,187,2,0,8,4292,1
4,256,2,1,2,5630,0
4,138,2,0,10,4788,0
3,198,3,1,7,4020,0
5,256,3,1,6,4145,1
4,254,2,0,3,5546,0
4,267,2,1,9,5230,1
3,286,6,2,5,5588,0
3,215,4,0,3,4042,0
5,222,3,1,5,4949,0
5,267,4,1,1,4837,1
5,235,5,0,4,5908,1
4,181,2,0,2,4154,0
4,173,4,0,5,5530,1
3,208,3,0,1,4803,0
4,221,2,0,6,4114,1
3,141,2,1,9,5000,0
4,238,3,2,4,4910,0
3,126,5,0,6,4372,1
4,196,2,0,3,4752,0
4,169,2,2,7,4032,1
3,249,3,0,10,5184,0
4,198,6,1,5,4659,0
4,197,3,0,2,4410,0
3,251,4,1,3,5215,1
4,145,3,1,8,5780,0
4,249,3,0,4,5253,1
6,103,4,0,2,5089,0
2,264,5,1,1,4426,0
6,206,6,1,8,4243,1
4,139,3,1,2,5135,0
5,270,2,0,7,5248,1
4,227,2,0,8,4878,1
3,179,2,1,10,4828,0
3,273,3,1,6,5269,1
5,153,2,0,7,4944,1
4,112,6,1,9,5248,1
6,114,4,2,10,5865,0
4,214,2,2,1,4117,1
3,196,4,0,4,5031,0
5,159,2,1,5,4382,0
3,258,2,0,1,5862,0
5,125,3,0,10,4997,0
6,232,3,1,7,5219,1
4,196,2,2,10,5709,1
4,257,3,0,3,5549,1
2,219,4,0,6,5124,0
4,223,3,1,7,5977,0
3,166,2,0,10,4137,0
6,264,3,2,5,4435,1
3,182,3,0,5,5914,0
4,260,2,1,2,4529,0
4,268,3,0,8,5486,0
6,272,4,0,4,4098,0
4,135,3,0,3,4760,0
3,164,2,1,3,4442,1
4,153,5,1,9,5818,0
3,175,3,0,8,4274,1
3,231,3,1,9,5148,1
5,222,3,0,3,5555,0
3,261,2,0,1,5844,0
3,223,2,0,10,4604,0
3,222,5,1,2,4027,1
4,240,3,0,9,5794,1
4,137,2,2,6,5208,0
4,181,3,1,6,5964,0
3,261,4,0,3,5722,1
3,226,2,0,4,4804,0
4,246,2,1,3,5705,0
3,226,2,1,1,5460,0
3,238,2,0,3,4723,0
3,173,3,0,3,4453,1
3,257,4,0,10,4415,0
3,160,4,0,9,5112,1
3,179,3,0,9,4459,1
3,101,5,0,3,4807,0
2,263,4,1,9,5390,0
3,210,3,1,4,5683,0
3,166,4,0,4,5107,0
2,163,3,0,4,4862,0
4,143,2,1,1,4402,1
4,248,6,1,5,4212,0
3,198,2,0,8,4940,0
3,150,2,0,6,5355,0
4,195,4,1,1,5004,0
4,213,3,0,1,4266,0
4,245,4,1,8,5982,1
3,199,3,1,8,5557,1
4,192,4,2,5,4142,1
6,247,6,1,3,4582,0
3,221,3,1,7,4741,1
3,200,4,1,9,5193,0
4,260,3,0,5,5540,0
4,98,4,0,5,4643,0
5,198,4,0,5,5719,0
4,168,2,1,1,5698,1
6,260,3,1,1,5134,0
4,266,4,0,3,5773,1
3,239,3,0,8,5366,1
4,214,5,1,9,5801,0
3,203,3,1,8,5929,0
2,264,3,1,3,4320,1
4,169,6,1,2,5607,0
3,167,2,0,1,5749,0
3,266,7,0,2,5671,1
3,182,10,0,1,4303,0
5,195,6,2,5,5339,1
4,153,3,0,8,5198,0
5,238,3,2,2,5369,1
5,238,8,0,9,5186,0
3,180,7,2,4,5500,0
5,262,6,1,1,1177,0
5,223,5,1,5,1484,1
5,275,5,0,10,1924,0
6,139,6,1,8,1691,1
4,245,6,0,7,1884,1
6,278,4,2,8,1967,0
5,243,5,0,5,1118,0
7,309,4,0,4,1151,0
6,279,4,0,5,1836,0
6,247,4,1,7,1461,1
5,235,5,1,10,1393,0
5,268,5,1,10,1660,0
6,309,4,1,10,1782,0
4,213,3,0,7,4490,0
4,245,4,1,6,5051,0
3,199,3,1,7,4377,1
4,192,4,2,1,5669,1
6,247,6,1,3,4832,0
3,221,3,1,8,4523,0
3,200,4,1,8,4944,0
4,260,3,0,9,4224,0
4,98,4,0,5,5188,0
5,198,4,0,5,5025,1
4,168,2,1,8,5276,1
6,260,3,1,9,4730,1
4,266,4,0,7,4639,0
3,239,3,0,2,4425,0
4,214,5,1,6,4573,1
3,203,3,1,3,4196,0
2,264,3,1,6,4025,1
4,169,6,1,3,5957,1
3,167,2,0,5,5042,1
3,266,7,0,5,4102,1
3,182,10,0,3,5555,0
5,195,6,2,8,4944,1
4,153,3,0,5,4624,0
5,238,3,2,5,5907,1
5,238,8,0,3,4046,0
3,180,7,2,4,4408,0
5,262,6,1,1,1696,0
5,223,5,1,5,1678,0
5,275,5,0,7,1349,0
6,139,6,1,10,1081,1
4,245,6,0,6,1437,1
6,278,4,2,6,1761,0
5,243,5,0,2,1637,0
7,309,4,0,7,1880,0
6,279,4,0,9,1128,0
6,247,4,1,8,1941,0
5,235,5,1,9,1032,1
5,274,5,0,7,1875,1
6,283,4,0,3,1374,1
6,286,4,0,9,1282,1
5,257,5,0,9,1329,0
5,223,5,0,2,1400,0
4,239,5,0,7,1001,1
4,246,6,0,1,1400,1
7,295,4,0,10,1587,0
6,305,4,0,5,1588,0
3,177,4,1,3,1148,0
5,257,5,0,3,1262,1
6,306,4,0,6,1123,0
4,226,6,1,6,1704,1
4,228,5,0,9,1381,0
5,225,5,0,7,1476,0
7,289,4,0,5,1864,1
5,261,5,0,2,1409,0
5,255,5,1,10,1886,0
5,266,5,1,2,1510,1
6,290,4,0,5,1784,0
4,235,5,0,6,1460,0
6,250,4,0,3,1490,1
5,245,5,0,3,1409,0
6,286,4,1,9,1096,1
5,271,4,0,9,1989,0
4,242,6,0,9,1192,1
7,282,5,0,8,1091,1
4,254,5,0,7,1003,0
5,242,5,1,1,1004,1
5,263,4,0,9,1551,0
7,278,4,0,5,1126,1
6,255,4,0,3,1624,1
4,184,3,0,4,1330,1
6,257,4,1,9,1108,1
3,214,2,1,3,1983,1
6,301,4,0,3,1200,1
6,264,4,1,1,1273,0
5,256,5,1,5,1080,1
5,275,6,0,1,1507,0
4,236,5,1,4,1953,0
5,303,4,0,9,1224,1
6,284,4,1,4,1652,1
4,229,6,0,2,1279,0
5,258,5,0,4,1665,1
5,243,5,0,3,1066,1
6,306,4,1,8,1378,0
4,235,6,0,6,1386,0
4,150,4,0,4,1021,0
6,291,4,0,5,1112,1
7,278,4,0,2,1038,1
5,240,6,0,10,1986,0
6,272,4,1,10,1534,1
5,246,5,0,6,1911,0
6,266,4,1,3,1090,0
5,252,5,0,10,1015,1
6,254,4,0,2,1824,0
7,305,4,1,3,1426,1
6,307,4,2,3,1406,0
6,278,5,0,5,1180,0
6,265,5,1,10,1897,0
6,248,4,0,10,1005,0
7,299,4,0,4,1052,1
6,280,4,0,10,1866,1
7,247,4,0,9,1228,0
6,273,4,0,3,1361,1
6,254,5,0,7,1638,1
5,246,5,1,9,1876,0
7,251,5,0,3,1433,0
5,262,5,0,9,1400,0
5,245,5,0,3,1956,1
4,273,5,1,8,2000,0
3,268,4,1,4,5006,0
4,244,5,0,7,5337,0
3,260,2,0,6,5044,0
3,271,3,0,4,4108,0
5,219,2,1,5,4919,1
4,193,3,1,9,5354,0
5,149,3,1,9,5979,0
3,268,2,0,4,5909,0
3,151,2,0,3,5039,0
4,171,2,1,10,5211,0
3,202,2,1,1,5220,1
5,174,4,1,8,5627,1
4,227,3,1,7,4041,0
6,175,4,0,3,4143,0
3,191,3,1,6,4586,1
4,240,3,0,5,5734,1
3,238,3,1,6,5092,0
3,99,5,1,9,5470,0
3,142,3,0,2,4619,0
4,148,3,2,6,5473,1
4,129,5,1,7,5554,1
6,262,6,2,5,4506,0
4,190,2,0,2,4460,0
5,268,5,1,1,4704,0
3,205,4,0,2,5294,0
3,186,2,1,3,5818,0
3,185,4,0,8,5545,0
5,173,3,0,9,5432,0
3,208,2,2,1,4999,0
5,177,2,1,9,4881,0
3,190,3,0,1,5065,1
5,257,3,1,3,4895,1
3,168,3,1,5,5183,0
3,229,3,0,2,4447,1
4,152,2,2,2,5396,0
5,154,2,1,10,5670,0
5,239,3,1,8,4975,0
3,252,2,0,2,4888,1
4,258,2,1,5,4363,1
4,184,4,1,3,5430,1
4,148,5,1,2,4065,1
5,240,2,1,4,4447,1
6,169,2,1,9,5580,0
3,156,3,1,4,4519,1
4,264,3,1,9,5555,1
4,223,3,1,7,5832,1
5,233,3,0,6,4275,1
3,230,3,1,7,5891,0
2,175,6,2,6,5341,1
4,155,3,2,2,4534,0
4,220,2,1,5,5864,0
4,283,2,2,1,4115,0
3,239,4,0,5,4084,1
5,248,2,0,10,4813,0
4,256,3,0,4,5068,1
4,267,2,0,7,5746,1
3,207,4,0,10,4092,1
3,204,4,1,6,5926,1
4,209,2,1,3,4407,0
4,183,3,0,4,5866,0
2,140,4,2,2,4636,1
4,161,3,2,7,4799,1
4,151,3,1,9,4908,0
5,257,2,1,10,5095,0
3,199,3,1,3,4067,0
4,191,2,0,4,5851,1
3,236,2,0,10,5755,1
4,217,3,1,7,4723,1
5,202,2,0,6,5716,0
3,246,3,2,1,4273,1
4,194,4,0,10,5024,0
3,221,2,1,10,4715,1
4,231,5,0,6,5482,0
5,254,5,0,2,4426,0
4,252,2,0,6,5266,1
3,196,3,2,4,4569,0
5,104,4,2,9,5652,0
5,156,4,0,5,5987,1
5,250,4,0,2,4183,0
3,267,2,0,9,5940,0
3,197,4,1,1,5210,1
3,227,4,0,9,5465,0
5,248,3,0,2,4075,0
3,274,3,1,3,5157,0
6,232,6,0,4,5877,0
3,181,3,0,4,5966,1
2,101,3,0,10,4353,0
4,161,2,1,8,4348,1
4,268,2,1,8,4219,0
4,218,4,1,10,4967,0
3,192,3,0,1,4308,1
2,197,2,1,2,4277,0
4,253,2,1,5,5624,0
3,183,4,0,5,5326,0
3,177,4,2,9,5311,0
5,241,3,0,7,5134,1
3,180,4,0,9,5105,1
5,158,3,1,2,5221,0
4,209,3,0,7,4808,1
5,273,6,1,7,4058,1
6,226,4,2,7,5600,0
4,178,3,1,6,4576,0
5,151,6,1,2,4529,0
3,212,2,1,7,5022,0
3,239,4,1,10,4410,0
5,257,5,1,5,4183,0
3,165,2,0,8,5813,0
4,183,2,1,8,5690,1
4,135,3,0,1,5013,0
4,200,3,0,5,4686,0
4,162,4,1,7,5294,0
3,218,3,1,6,5288,1
3,158,2,1,7,4744,0
4,213,3,1,8,5214,1
3,215,2,1,9,4940,0
3,268,2,2,5,5195,0
3,207,4,0,9,4252,0
2,270,6,1,1,5675,0
5,245,2,0,6,5366,1
4,154,2,1,6,4705,1
3,155,3,1,2,5446,0
4,238,3,0,7,4709,0
3,151,2,1,1,5179,0
3,185,2,0,4,5926,0
4,171,3,1,8,4826,0
3,206,2,0,7,4185,1
3,232,2,0,5,4255,1
4,187,2,1,7,5524,1
4,209,3,1,8,5884,1
4,262,3,0,2,4015,0
3,154,3,0,6,5540,1
5,163,3,1,1,5194,0
4,257,2,0,7,4869,0
3,265,4,0,8,5087,1
3,220,3,0,7,5503,0
3,201,3,0,6,4953,0
2,268,4,0,5,4400,1
4,139,3,1,7,4550,0
3,241,4,0,3,5051,0
4,145,3,2,2,5665,0
4,157,3,1,9,4990,0
4,203,2,1,7,4185,0
4,163,3,1,7,4463,0
4,263,2,0,5,4010,1
5,258,4,2,5,4562,0
5,251,3,1,8,4228,1
3,140,6,0,9,4558,0
4,179,4,1,2,4071,1
5,211,2,1,7,4734,0
3,271,2,1,7,4569,0
4,181,3,1,1,5444,0
2,130,4,1,10,4726,0
5,264,3,2,9,5841,1
4,221,3,0,7,4856,0
3,194,2,1,1,5931,0
3,201,2,1,4,4857,1
3,166,2,1,6,4523,1
5,254,2,0,9,5658,1
4,144,3,0,7,5496,0
5,171,2,0,6,4236,0
6,240,3,0,9,4986,1
6,232,5,2,10,4576,1
5,145,6,1,6,4403,0
3,275,4,1,2,4086,1
3,146,10,0,5,4032,1
5,207,2,2,8,5066,1
4,157,7,0,7,4385,0
4,146,8,0,7,5245,1
4,139,8,1,6,5667,1
3,223,7,2,8,4178,1
5,224,2,1,10,5674,0
5,174,3,1,6,5064,1
4,152,7,0,9,4224,0
4,223,5,1,3,4480,0
5,223,5,0,5,1010,1
4,239,5,0,10,1429,0
4,246,6,0,5,1622,0
7,295,4,0,9,1235,0
6,305,4,0,7,1099,1
3,177,4,1,5,1854,0
5,257,5,0,1,1778,1
6,306,4,0,5,1490,1
4,226,6,1,10,1174,0
4,228,5,0,6,1727,1
5,225,5,0,6,1082,0
7,289,4,0,10,1385,0
5,261,5,0,10,1713,0
5,255,5,1,4,1634,0
5,266,5,1,8,1592,1
6,290,4,0,3,1544,1
4,235,5,0,4,1839,1
6,250,4,0,8,1689,0
5,245,5,0,5,1293,1
6,286,4,1,7,1132,1
5,271,4,0,5,1184,1
4,242,6,0,4,1791,1
7,282,5,0,7,1260,1
4,254,5,0,9,1654,1
5,242,5,1,3,1444,1
5,263,4,0,10,1995,0
7,278,4,0,1,1210,0
6,255,4,0,9,1575,0
4,184,3,0,3,1705,1
6,257,4,1,2,1012,0
3,214,2,1,7,1693,0
2,130,4,1,10,4363,0
5,264,3,2,3,5835,1
4,221,3,0,10,4126,0
3,194,2,1,7,4809,0
3,201,2,1,2,4440,0
3,166,2,1,6,4765,0
5,254,2,0,5,4985,1
4,144,3,0,7,5351,1
5,171,2,0,9,5252,0
6,240,3,0,4,5219,1
6,232,5,2,10,4345,0
5,145,6,1,9,4243,0
3,275,4,1,10,5066,0
3,146,10,0,9,4128,0
5,207,2,2,3,4083,0
4,157,7,0,3,4878,1
4,146,8,0,7,4576,0
4,139,8,1,2,5012,1
3,223,7,2,5,4439,1
5,224,2,1,1,5603,0
5,174,3,1,10,4902,1
4,152,7,0,5,5325,1
4,223,5,1,4,4704,0
5,223,5,0,2,1232,1
4,239,5,0,6,1986,1
4,246,6,0,4,1489,0
7,295,4,0,10,1217,1
6,305,4,0,6,1787,1
3,177,4,1,4,1560,1
5,257,5,0,8,1409,0
6,306,4,0,5,1703,1
4,226,6,1,10,1348,1
4,228,5,0,6,1853,1
5,225,5,0,9,1646,1
7,289,4,0,5,1918,1
5,261,5,0,5,1837,1
5,255,5,1,9,1156,1
5,266,5,1,7,1440,0
6,290,4,0,6,1929,0
4,235,5,0,9,1821,1
6,250,4,0,2,1969,1
5,245,5,0,5,1996,1
6,286,4,1,1,1636,0
5,271,4,0,8,1132,1
4,242,6,0,8,1419,1
7,282,5,0,6,1744,1
4,254,5,0,2,1573,1
5,242,5,1,1,1824,1
5,263,4,0,2,1625,0
5,246,5,1,4,1257,1
7,251,5,0,8,1616,1
5,262,5,0,4,1509,1
5,245,5,0,1,1924,1
4,273,5,1,7,1409,0
7,272,4,1,9,1188,1
5,269,5,0,4,1454,0
4,263,5,0,5,1874,0
6,284,4,0,7,1584,0
5,232,5,1,10,1916,0
6,219,5,0,9,1071,0
4,206,4,1,5,1679,0
5,242,5,1,8,1382,1
5,250,4,1,8,1247,1
7,267,4,1,8,1892,1
6,269,4,1,1,1872,0
4,248,6,0,1,1415,1
3,154,4,1,7,1915,0
3,239,3,0,4,1399,0
4,269,5,0,3,1118,0
4,239,5,0,8,1048,0
5,237,5,0,1,1526,0
5,231,6,1,3,1075,0
5,249,5,1,5,1662,1
5,262,6,0,5,1418,1
7,300,4,1,10,1179,0
7,265,4,1,3,1357,1
5,270,5,2,6,1836,1
